Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_log,TotalSF,HouseAge,RemodAge,TotalBathrooms
858,60,3,65.0,8125,1,1,3,3,0,4,0,8,2,2,0,5,6,5,1994,1995,1,1,6,6,2,0.0,3,3,2,4,3,3,6,0,6,0,702,702,1,4,1,5,702,779,0,1481,0,0,2,1,3,1,3,6,6,1,3,1,1994.0,0,2,343,3,3,2,0,36,0,0,0,0,0,4,1,0,3,2009,8,4,174000,12.066816325306588,2183,15,14,2.5
859,20,3,80.0,10400,1,1,3,3,0,4,0,14,2,2,0,2,7,5,1976,1976,1,1,6,6,1,189.0,3,3,1,4,3,3,6,0,6,0,1090,1090,1,3,1,5,1370,0,0,1370,0,0,2,0,3,1,3,6,6,1,3,1,1976.0,2,2,479,3,3,2,0,0,0,0,0,0,0,2,1,0,6,2009,8,3,152000,11.931642378754141,2460,33,33,2.0
860,60,3,0.0,11029,1,1,0,3,0,0,0,14,3,2,0,5,6,7,1968,1984,1,1,6,6,1,220.0,3,3,1,3,3,2,1,619,6,0,435,1054,1,3,1,5,1512,1142,0,2654,1,0,2,1,4,1,4,9,6,1,4,1,1968.0,3,2,619,3,3,2,0,65,0,0,222,0,0,4,1,0,8,2006,8,4,250000,12.429220196836383,3708,38,22,3.5
861,50,3,55.0,7642,1,1,3,3,0,0,0,6,2,2,0,0,7,8,1918,1998,1,1,13,14,2,0.0,4,3,0,3,3,3,6,0,6,0,912,912,1,4,1,5,912,514,0,1426,0,0,1,1,3,1,4,7,6,1,4,5,1925.0,3,1,216,3,3,2,0,240,0,0,0,0,0,0,1,0,6,2007,8,4,189950,12.154521423145216,2338,89,9,1.5
862,190,3,75.0,11625,1,1,3,3,0,4,0,19,2,2,1,2,5,4,1965,1965,3,1,9,6,2,0.0,3,3,2,3,3,2,1,841,6,0,198,1039,1,5,1,5,1039,0,0,1039,1,0,1,1,3,1,3,6,6,0,0,1,1965.0,3,2,504,3,3,2,0,0,0,0,0,0,0,4,1,0,4,2010,8,4,131500,11.78676973513378,2078,45,45,2.5
863,20,3,81.0,9672,1,1,3,3,0,0,0,20,2,2,0,2,6,5,1984,1985,3,1,6,10,2,0.0,3,3,2,4,3,3,2,338,6,0,702,1040,1,3,1,5,1097,0,0,1097,0,0,2,0,3,1,3,6,6,0,0,1,1986.0,3,2,480,3,3,2,0,0,0,0,0,0,0,0,1,0,5,2010,8,4,152000,11.931642378754141,2137,26,25,2.0
864,20,3,70.0,7931,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,3,10,2,0.0,3,3,1,3,3,3,1,1148,6,0,0,1148,1,3,1,5,1148,0,0,1148,1,0,1,0,3,1,3,6,6,0,0,1,1959.0,3,1,672,3,3,2,0,0,0,0,0,0,0,0,1,0,7,2009,8,4,132500,11.794345471549745,2296,50,50,2.0
865,20,1,72.0,8640,1,1,3,3,0,4,0,21,2,2,0,2,7,5,2007,2008,1,1,12,13,2,0.0,4,3,2,5,3,3,6,0,6,0,1372,1372,1,5,1,5,1372,0,0,1372,0,0,2,0,3,1,4,6,6,0,0,1,2008.0,0,2,529,3,3,2,0,140,0,0,0,0,0,4,1,0,5,2008,6,5,250580,12.43153750053306,2744,1,0,2.0
866,20,3,0.0,8750,1,1,0,3,0,4,0,12,2,2,0,2,5,6,1970,1970,1,1,8,8,1,76.0,3,3,1,3,3,3,1,828,6,0,174,1002,1,3,1,5,1002,0,0,1002,1,0,1,0,3,1,3,5,6,0,0,5,1973.0,3,2,902,3,3,2,0,0,0,0,0,0,0,2,1,0,8,2009,8,4,148500,11.908346971208951,2004,39,39,2.0
867,20,3,67.0,10656,1,1,0,1,0,4,0,23,2,2,0,2,8,5,2006,2007,1,1,12,13,3,274.0,4,3,2,4,3,0,6,0,6,0,1638,1638,1,5,1,5,1646,0,0,1646,0,0,2,0,3,1,4,6,6,1,4,1,2007.0,2,3,870,3,3,2,192,80,0,0,0,0,0,4,1,0,11,2007,6,5,248900,12.424810506025395,3284,1,0,2.0
868,20,3,85.0,6970,1,1,3,3,0,0,0,19,1,2,0,2,4,5,1961,1961,1,1,12,13,2,0.0,3,3,1,3,3,3,0,932,6,0,108,1040,1,3,1,5,1120,0,0,1120,1,0,1,1,3,1,2,5,6,0,0,1,1961.0,2,2,544,3,3,2,168,0,0,0,0,0,0,4,3,400,5,2007,8,4,129000,11.767575435251748,2160,46,46,2.5
869,60,3,0.0,14762,1,1,1,3,0,0,0,8,1,2,0,5,5,6,1948,1950,1,1,9,10,2,0.0,3,3,3,0,0,4,4,0,4,0,0,0,1,4,1,5,1547,720,53,2320,0,0,2,0,2,1,3,7,6,1,3,1,1979.0,3,2,672,3,3,1,120,144,0,0,0,0,0,4,1,0,5,2006,8,4,169000,12.037659911047468,2267,58,56,2.0
870,60,3,80.0,9938,1,1,3,3,0,4,0,20,2,2,0,5,7,5,1993,1994,1,1,8,8,1,246.0,4,3,2,4,3,3,2,750,6,0,300,1050,1,5,1,5,1062,887,0,1949,1,0,2,1,3,1,4,8,6,1,3,1,1993.0,0,2,574,3,3,2,156,90,0,0,0,0,0,0,1,0,6,2010,8,4,236000,12.371591321286905,2999,17,16,3.5
871,20,3,60.0,6600,1,1,3,3,0,4,0,12,4,2,0,2,5,5,1962,1962,3,1,8,8,2,0.0,3,3,1,3,3,3,6,0,6,0,894,894,1,4,0,5,894,0,0,894,0,0,1,0,2,1,3,5,6,0,0,5,1962.0,3,1,308,3,3,2,0,0,0,0,0,0,0,4,1,0,8,2009,8,4,109500,11.603688960617083,1788,47,47,1.0
872,60,3,70.0,8750,1,1,3,3,0,4,0,5,2,2,0,5,6,5,1998,1998,1,1,12,13,1,116.0,3,3,2,4,3,3,2,505,6,0,299,804,1,5,1,5,804,878,0,1682,0,0,2,1,3,1,4,7,6,0,0,1,1998.0,2,2,523,3,3,2,0,77,0,0,0,0,0,4,1,0,6,2010,8,4,200500,12.208574513247495,2486,12,12,2.5
873,20,3,74.0,8892,1,1,3,3,0,0,0,12,2,2,0,2,5,7,1953,1996,1,1,14,15,2,0.0,4,3,4,3,3,0,6,0,6,0,105,105,1,4,1,5,910,0,0,910,0,0,1,0,3,1,4,5,6,0,0,1,1953.0,3,2,414,3,3,2,196,0,150,0,0,0,0,1,1,0,10,2008,8,4,116000,11.661354090741,1015,55,12,1.0
874,40,3,60.0,12144,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1949,1950,1,1,6,6,2,0.0,4,3,1,3,3,3,5,375,6,0,457,832,1,4,1,5,1036,0,232,1268,0,0,1,0,3,1,3,6,6,1,4,1,1949.0,3,1,288,3,3,2,0,28,0,0,0,0,0,4,2,0,9,2009,8,4,133000,11.798111925972618,1868,60,59,1.0
875,50,4,52.0,5720,1,1,3,3,0,4,0,17,0,2,0,0,5,6,1941,1950,1,1,13,14,2,0.0,3,3,1,3,3,3,6,0,6,0,676,676,1,5,1,5,676,455,0,1131,0,0,1,1,3,1,3,5,6,0,0,5,1941.0,3,1,200,3,3,2,26,0,0,0,0,0,0,4,1,0,8,2009,8,0,66500,11.104972264124868,1807,68,59,1.5
876,60,1,75.0,9000,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,2007,1,1,5,5,2,0.0,4,3,2,4,3,0,2,64,6,0,1120,1184,1,5,1,5,1184,1426,0,2610,0,0,2,1,4,1,5,11,6,1,4,3,2007.0,0,2,550,3,3,2,208,364,0,0,0,0,0,4,1,0,8,2007,6,5,303477,12.623064399210183,3794,0,0,2.5
877,20,3,94.0,25286,1,1,3,1,0,4,1,11,2,2,0,2,4,5,1963,1963,1,1,6,10,2,0.0,3,3,2,3,3,1,0,633,6,0,431,1064,1,4,1,5,1040,0,0,1040,1,0,1,0,3,1,3,5,6,0,0,1,1963.0,3,2,648,3,3,2,0,0,0,0,0,0,0,4,1,0,1,2007,8,4,132250,11.792456911128632,2104,44,44,2.0
878,60,3,74.0,8834,1,1,3,3,0,4,0,16,2,2,0,5,9,5,2004,2005,3,1,12,13,3,216.0,4,3,2,5,3,3,2,1170,6,0,292,1462,1,5,1,5,1462,762,0,2224,1,0,2,1,4,1,5,10,6,1,4,1,2004.0,0,3,738,3,3,2,184,0,0,0,0,0,0,4,1,0,6,2009,8,4,350000,12.765691290604371,3686,5,4,3.5
879,85,3,88.0,11782,1,1,0,3,0,4,0,19,2,2,0,6,5,7,1961,1995,1,1,6,6,2,0.0,3,3,1,3,3,0,0,899,6,0,210,1109,1,3,1,5,1155,0,0,1155,1,0,1,0,3,1,4,6,3,0,0,5,1987.0,3,2,576,3,3,2,192,0,0,0,0,0,0,2,3,400,6,2010,8,4,148000,11.904974309480183,2264,49,15,2.0
880,20,3,0.0,7000,1,1,0,3,0,1,0,5,2,2,0,2,5,8,1978,2005,1,1,12,13,1,90.0,4,4,1,3,3,3,0,646,6,0,218,864,1,5,1,5,864,0,0,864,1,0,1,0,3,1,3,6,6,0,0,1,1978.0,3,1,336,3,3,2,0,0,0,0,0,0,0,1,1,0,7,2009,8,4,136500,11.824087219587643,1728,31,4,2.0
881,20,3,60.0,7024,1,1,3,3,0,4,0,7,2,2,0,2,5,5,2005,2006,1,1,12,13,2,0.0,3,3,2,5,4,3,0,980,6,0,110,1090,1,4,1,5,1090,0,0,1090,1,0,1,1,2,1,3,5,6,0,0,1,2005.0,0,2,450,3,3,2,0,49,0,0,0,0,0,4,1,0,6,2007,8,4,157000,11.964007453736912,2180,2,1,2.5
882,50,3,44.0,13758,1,1,0,3,0,1,0,23,2,2,0,0,7,5,1990,1991,1,1,6,6,1,117.0,4,4,1,4,3,2,3,902,6,0,254,1156,1,5,1,5,1187,530,0,1717,0,0,2,1,3,1,4,7,6,1,3,1,1990.0,2,2,400,3,3,2,168,36,0,0,0,0,0,4,1,0,4,2007,8,4,187500,12.141539457711714,2873,17,16,2.5
883,60,3,0.0,9636,1,1,0,3,0,0,0,8,2,2,0,5,6,5,1992,1993,1,1,12,13,2,0.0,3,3,2,4,3,3,6,0,6,0,808,808,1,4,1,5,808,785,0,1593,0,0,2,1,3,1,3,7,6,1,3,3,1993.0,2,2,389,3,3,2,342,40,0,0,0,0,0,2,1,0,12,2009,8,4,178000,12.08954444723597,2401,17,16,2.5
884,75,3,60.0,6204,1,1,3,0,0,4,0,18,2,2,0,3,4,5,1912,1950,1,1,13,14,2,0.0,4,3,2,3,2,3,6,0,6,0,795,795,1,3,0,5,954,795,481,2230,1,0,1,0,5,1,3,10,6,0,0,5,1997.0,3,1,440,3,4,2,0,188,0,0,0,0,0,4,1,0,3,2006,8,4,118500,11.682676678340282,2544,94,56,2.0
885,20,3,65.0,7150,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1967,1967,1,1,6,6,1,60.0,3,3,1,3,3,3,1,432,6,0,460,892,1,3,1,5,892,0,0,892,0,0,1,0,3,1,3,5,6,0,0,1,1967.0,2,1,288,3,3,2,0,0,0,0,0,0,0,1,1,0,7,2009,8,4,100000,11.51293546492023,1784,42,42,1.0
886,120,1,50.0,5119,1,1,0,3,0,1,0,21,2,2,4,2,9,5,1999,2000,1,1,8,8,1,60.0,4,3,2,5,3,0,2,1238,6,0,460,1698,1,5,1,5,1709,0,0,1709,1,0,2,0,2,1,4,5,6,1,3,1,1999.0,0,2,506,3,3,2,97,65,0,0,0,0,0,4,1,0,1,2008,1,0,328900,12.70351207261035,3407,9,8,3.0
887,90,3,70.0,8393,1,1,3,3,0,0,0,12,2,2,2,2,5,5,1959,2005,1,1,8,8,1,122.0,3,3,1,3,3,3,3,528,6,0,1098,1626,1,5,1,5,1712,0,0,1712,0,0,2,0,4,2,3,8,6,0,0,1,2005.0,0,2,588,3,3,2,272,54,0,0,0,0,0,4,1,0,6,2006,8,3,145000,11.884495917930655,3338,47,1,2.0
888,50,3,59.0,16466,1,1,0,3,0,4,0,7,2,2,0,0,5,7,1955,1955,1,1,8,8,2,0.0,3,4,2,3,3,3,6,0,6,0,816,816,1,3,1,5,872,521,0,1393,0,0,1,1,3,1,3,8,6,0,0,1,1955.0,3,1,300,3,3,2,121,0,0,0,265,0,0,4,1,0,4,2008,8,4,135500,11.816734299348461,2209,53,53,1.5
889,20,3,95.0,15865,1,1,0,3,0,4,1,12,2,2,0,2,8,6,1970,1970,0,5,13,14,2,0.0,4,4,2,3,4,1,0,351,5,823,1043,2217,1,5,1,5,2217,0,0,2217,1,0,2,0,4,1,4,8,6,1,3,1,1970.0,3,2,621,3,3,2,81,207,0,0,224,0,0,4,1,0,10,2007,8,4,268000,12.498745990829315,4434,37,37,3.0
890,20,3,128.0,12160,1,1,3,3,0,4,0,12,1,2,0,2,6,4,1953,1953,3,1,13,14,1,90.0,3,3,1,3,3,3,1,1024,6,0,481,1505,1,5,1,5,1505,0,0,1505,1,0,1,0,2,1,3,6,6,1,3,1,1953.0,2,2,505,3,3,2,0,0,0,162,0,0,0,4,1,0,2,2009,8,4,149500,11.915058360753719,3010,56,56,2.0
891,50,3,60.0,8064,1,1,3,3,0,0,0,12,0,2,0,0,5,7,1949,2006,1,1,8,8,2,0.0,3,4,1,3,3,2,6,0,6,0,672,672,1,5,1,5,672,252,0,924,0,0,1,0,3,1,3,6,6,1,1,5,2003.0,3,2,576,3,3,2,0,0,0,0,0,0,0,2,3,2000,7,2007,8,4,122900,11.719134432217524,1596,58,1,1.0
892,60,3,70.0,11184,1,1,3,3,0,4,0,19,2,2,0,5,6,5,1978,1978,3,1,6,6,1,92.0,3,3,1,3,3,3,3,226,5,500,192,918,1,4,1,5,918,765,0,1683,0,0,2,1,3,1,3,7,6,1,3,1,1978.0,2,2,440,3,3,2,243,0,0,0,0,0,0,4,1,0,7,2009,8,4,172500,12.058158312538197,2601,31,31,2.5
893,20,3,70.0,8414,1,1,3,3,0,4,0,19,2,2,0,2,6,8,1963,2003,3,1,6,6,2,0.0,3,3,1,3,3,3,2,663,6,0,396,1059,1,3,1,5,1068,0,0,1068,0,1,1,0,3,1,3,6,6,0,0,1,1963.0,2,1,264,3,3,2,192,0,0,0,0,0,0,2,1,0,2,2006,8,4,154500,11.947955847790901,2127,43,3,1.5
894,20,3,0.0,13284,1,1,3,3,0,4,0,19,4,2,0,2,5,5,1954,1954,1,1,13,10,2,0.0,3,3,2,4,3,2,1,1064,6,0,319,1383,1,3,1,5,1383,0,0,1383,1,0,1,0,3,1,3,6,6,1,4,1,1954.0,3,1,354,3,3,2,511,116,0,0,0,0,0,0,1,0,6,2008,8,4,165000,12.013706813470414,2766,54,54,2.0
895,90,3,64.0,7018,1,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,9,10,2,0.0,3,3,3,0,0,4,4,0,4,0,0,0,1,3,1,5,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,0,1,1979.0,3,2,400,3,3,2,0,0,0,0,0,0,0,4,1,0,6,2009,8,2,118858,11.685693195625964,1535,30,30,2.0
896,60,3,71.0,7056,1,1,3,3,0,4,0,12,2,2,0,5,6,5,1963,1963,3,1,6,6,1,415.0,3,3,1,3,3,3,1,400,6,0,380,780,1,3,1,5,983,813,0,1796,1,0,1,1,4,1,3,8,6,1,3,1,1963.0,2,2,483,3,3,2,0,50,0,0,0,0,0,4,1,0,10,2008,8,4,140000,11.849404844423074,2576,45,45,2.5
897,30,4,50.0,8765,1,0,3,3,0,4,0,9,2,2,0,2,4,6,1936,1950,1,1,13,14,2,0.0,3,3,0,3,3,3,0,285,6,0,666,951,1,5,0,5,951,0,0,951,0,0,1,0,2,1,3,6,6,0,0,5,1936.0,3,1,327,3,3,2,0,28,0,0,0,0,0,4,1,0,4,2006,8,0,106500,11.575909653758895,1902,70,56,1.0
898,90,3,64.0,7018,1,1,3,3,0,4,0,20,1,2,2,5,5,5,1979,1979,1,1,9,10,2,0.0,3,3,3,0,0,4,4,0,4,0,0,0,1,3,1,5,1120,1120,0,2240,0,0,2,0,6,2,3,12,6,0,0,5,1979.0,3,2,528,3,3,2,154,0,0,0,0,0,0,4,1,0,6,2009,8,2,142953,11.870278179170796,2240,30,30,2.0
899,20,3,100.0,12919,1,1,0,3,0,4,0,16,2,2,0,2,9,5,2009,2010,3,1,12,13,3,760.0,5,3,2,5,3,1,2,2188,6,0,142,2330,1,5,1,5,2364,0,0,2364,1,0,2,1,2,1,5,11,6,2,4,1,2009.0,0,3,820,3,3,2,0,67,0,0,0,0,0,4,1,0,3,2010,6,5,611657,13.323928581764989,4694,1,0,3.5
900,20,3,65.0,6993,1,1,3,3,0,4,0,19,1,2,0,2,5,7,1961,1994,1,1,6,10,2,0.0,3,3,1,3,3,3,1,465,6,0,447,912,1,3,1,5,1236,0,0,1236,0,0,1,0,3,1,3,6,6,1,3,1,1961.0,3,1,288,3,3,2,0,0,0,0,0,0,0,4,1,0,6,2006,8,4,135000,11.813037464800539,2148,45,12,1.0
901,20,3,0.0,7340,1,1,0,3,0,4,0,12,2,2,0,2,4,6,1971,1971,1,1,6,6,2,0.0,3,3,1,3,3,3,0,322,6,0,536,858,1,3,1,5,858,0,0,858,0,0,1,0,2,1,3,4,6,0,0,5,1979.0,3,1,684,3,3,2,0,0,0,0,0,0,0,4,1,0,6,2007,8,4,110000,11.608244735642321,1716,36,36,1.0
902,20,3,64.0,8712,1,1,0,3,0,4,0,12,2,2,0,2,5,7,1957,2000,3,1,8,8,2,0.0,3,4,1,3,3,2,1,860,6,0,132,992,1,3,1,5,1306,0,0,1306,1,0,1,0,2,1,3,5,6,0,0,5,1968.0,3,1,756,3,3,2,0,0,0,0,0,0,0,4,1,0,5,2009,8,4,153000,11.938199736300925,2298,52,9,2.0
903,60,3,63.0,7875,1,1,3,3,0,4,0,8,2,2,0,5,7,5,2003,2003,1,1,12,13,2,0.0,4,3,2,4,3,3,6,0,6,0,783,783,1,5,1,5,807,702,0,1509,0,0,2,1,3,1,4,8,6,1,4,1,2003.0,0,2,393,3,3,2,0,75,0,0,0,0,0,4,1,0,7,2006,8,4,180000,12.100717685412471,2292,3,3,2.5
904,20,3,50.0,14859,1,1,0,1,0,1,0,8,2,2,0,2,7,5,2006,2006,3,1,12,13,1,27.0,4,3,2,4,3,3,6,0,6,0,1670,1670,1,5,1,5,1670,0,0,1670,0,0,2,0,3,1,4,7,6,1,4,1,2006.0,2,3,690,3,3,2,144,60,0,0,0,0,0,4,1,0,8,2006,6,5,240000,12.388398368982115,3340,0,0,2.0
905,20,3,0.0,6173,1,1,0,3,0,4,0,19,2,2,0,2,5,6,1967,1967,1,1,6,14,1,75.0,3,3,1,3,3,3,2,599,6,0,277,876,1,3,1,5,902,0,0,902,0,0,1,0,3,1,3,6,6,0,0,1,1967.0,3,1,288,3,3,2,0,0,0,0,0,0,0,2,1,0,8,2007,8,4,125500,11.74006900564972,1778,40,40,1.0
906,20,3,80.0,9920,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1954,1954,1,1,6,6,3,110.0,3,3,1,3,3,3,5,354,3,290,412,1056,1,3,1,5,1063,0,0,1063,1,0,1,0,3,1,3,6,6,0,0,1,1954.0,2,1,280,3,3,2,0,0,164,0,0,0,0,2,1,0,2,2010,8,4,128000,11.759793355371237,2119,56,56,2.0
907,20,3,116.0,13501,1,1,0,3,0,0,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,3,208.0,4,3,2,4,3,3,2,63,6,0,1560,1623,1,5,1,5,1636,0,0,1636,1,0,2,0,3,1,4,8,6,1,4,1,2006.0,2,3,865,3,3,2,0,60,0,0,0,0,0,4,1,0,6,2007,8,4,255000,12.449022745701502,3259,1,1,3.0
908,50,3,86.0,11500,1,1,0,3,0,4,0,6,2,2,0,0,7,7,1936,1987,1,1,3,3,2,0.0,4,3,1,4,3,3,5,223,6,0,794,1017,1,4,1,5,1020,1037,0,2057,0,0,1,1,3,1,4,6,6,1,4,1,1936.0,0,1,180,2,3,2,0,0,0,0,322,0,0,4,1,0,6,2006,8,4,250000,12.429220196836383,3074,70,19,1.5
909,20,3,0.0,8885,1,1,0,2,0,4,1,11,2,2,0,2,5,5,1983,1983,1,1,6,6,2,0.0,3,3,1,4,3,0,1,301,0,324,239,864,1,3,1,5,902,0,0,902,1,0,1,0,2,1,3,5,6,0,0,1,1983.0,3,2,484,3,3,2,164,0,0,0,0,0,0,2,1,0,6,2006,8,4,131000,11.782960235741939,1766,23,23,2.0
910,60,3,149.0,12589,1,1,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,2,0.0,4,3,2,4,3,3,6,0,6,0,742,742,1,5,1,5,742,742,0,1484,0,0,2,1,3,1,4,8,6,1,4,1,2005.0,0,2,390,3,3,2,36,24,0,0,0,0,0,4,1,0,6,2009,8,4,174000,12.066816325306588,2226,4,4,2.5
911,90,3,80.0,11600,1,1,3,3,0,0,0,12,1,2,2,5,5,5,1960,1960,1,1,8,8,1,361.0,3,3,1,3,3,3,5,443,6,0,662,1105,1,3,1,0,1105,1169,0,2274,0,0,2,0,5,2,3,12,6,0,0,5,1960.0,3,2,480,3,3,2,0,0,0,0,0,0,0,4,1,0,1,2010,8,4,154300,11.946660519211651,3379,50,50,2.0
912,20,3,0.0,9286,1,1,0,3,0,1,1,5,2,2,0,2,5,7,1977,1989,1,1,6,10,2,0.0,3,3,1,4,4,0,0,196,6,0,1072,1268,1,3,1,5,1268,0,0,1268,0,0,1,1,3,1,4,5,6,0,0,5,1978.0,3,1,252,3,3,2,173,0,0,0,0,0,0,4,1,0,10,2009,8,4,143500,11.874097282798648,2536,32,20,1.5
913,30,4,51.0,6120,1,1,3,3,0,4,0,3,2,2,0,2,5,7,1925,1950,1,1,8,8,2,0.0,3,3,0,3,3,3,5,489,6,0,279,768,1,3,0,5,1015,0,0,1015,0,0,1,0,3,1,3,6,2,0,0,5,1925.0,3,1,450,3,3,2,0,0,112,0,120,0,0,2,3,620,7,2006,8,0,88000,11.385103457032141,1783,81,56,1.0
914,90,2,82.0,6270,1,1,3,1,0,4,0,6,2,2,2,5,5,6,1949,1950,1,1,8,8,2,0.0,3,3,1,3,3,3,1,284,6,0,717,1001,1,3,0,0,1001,1001,0,2002,0,0,2,0,4,2,3,8,6,0,0,0,1949.0,3,3,871,3,3,2,0,0,0,0,0,0,0,4,1,0,8,2007,8,4,145000,11.884495917930655,3003,58,57,2.0
915,160,1,30.0,3000,1,2,3,3,0,4,0,21,2,2,4,5,6,5,2009,2009,1,1,12,13,3,76.0,4,3,2,4,3,0,2,294,6,0,318,612,1,5,1,5,612,612,0,1224,0,0,2,1,2,1,4,4,6,0,0,5,2009.0,2,2,528,3,3,2,0,234,0,0,0,0,0,4,1,0,6,2009,6,5,173733,12.065280672855897,1836,0,0,2.5
916,160,4,21.0,2001,1,1,3,3,0,4,0,10,2,2,3,5,4,5,1970,1970,1,1,5,5,1,80.0,3,3,1,3,3,3,6,0,6,0,546,546,1,2,1,5,546,546,0,1092,0,0,1,1,3,1,3,6,6,0,0,1,1970.0,3,1,286,3,3,2,0,0,0,0,0,0,0,4,1,0,1,2007,8,4,75000,11.225256725762893,1638,37,37,1.5
917,20,0,50.0,9000,1,1,3,3,0,4,0,9,2,2,0,2,2,3,1949,1950,1,1,0,0,2,0.0,3,3,1,3,3,0,1,50,6,0,430,480,1,3,0,0,480,0,0,480,1,0,0,0,1,1,3,4,6,0,0,5,1958.0,3,1,308,3,3,2,0,0,0,0,0,0,0,4,1,0,10,2006,8,0,35311,10.471978128496518,960,57,56,1.0
918,20,3,0.0,17140,1,1,3,3,0,4,0,7,2,2,0,2,4,6,1956,1956,1,1,12,13,2,0.0,3,3,1,3,3,3,0,1059,6,0,75,1134,1,5,1,0,1229,0,0,1229,0,0,1,0,3,1,3,6,6,0,0,1,1956.0,2,1,284,3,3,2,0,0,0,0,0,0,0,4,1,0,4,2009,8,4,135000,11.813037464800539,2363,53,53,1.0
919,60,3,103.0,13125,1,1,0,3,0,0,0,20,2,2,0,5,7,5,1991,1991,1,1,6,6,2,0.0,4,3,2,5,3,2,1,48,2,634,422,1104,1,5,1,5,912,1215,0,2127,1,0,2,1,4,1,4,8,6,1,3,1,1991.0,2,3,833,3,3,2,72,192,224,0,0,0,0,0,1,0,11,2007,8,4,238000,12.380030154325457,3231,16,16,3.5
920,20,3,87.0,11029,1,1,0,3,0,0,0,12,2,2,0,2,6,8,1958,2002,3,1,8,8,2,0.0,5,3,1,4,3,3,0,528,1,411,245,1184,1,5,1,5,1414,0,0,1414,1,0,1,0,3,1,3,6,2,1,3,1,1990.0,3,2,601,3,3,2,0,51,0,0,190,0,0,4,1,0,5,2008,8,4,176500,12.081081821061819,2598,50,6,2.0
921,60,3,70.0,8462,1,1,0,3,0,4,0,20,2,2,0,5,6,5,1994,1994,1,1,6,6,1,105.0,4,4,2,4,4,3,2,814,6,0,114,928,1,5,1,5,936,785,0,1721,0,1,2,1,3,1,4,7,6,0,0,1,1994.0,2,2,471,3,3,2,300,87,0,0,0,0,0,4,1,0,7,2007,8,4,201000,12.211065162153215,2649,13,13,3.0
922,90,3,67.0,8777,1,1,3,3,0,4,0,7,1,2,2,0,5,7,1900,2003,1,1,8,8,2,0.0,3,3,1,3,3,3,0,1084,6,0,188,1272,1,4,1,5,1272,928,0,2200,2,0,2,2,4,2,3,9,6,0,0,6,0.0,1,0,0,0,0,0,0,70,0,0,0,0,0,0,1,0,9,2008,8,4,145900,11.890683588496984,3472,108,5,5.0
923,20,3,65.0,10237,1,1,3,3,0,4,0,8,6,2,0,2,6,5,2005,2006,1,1,12,13,2,0.0,4,3,2,4,3,3,2,28,6,0,1288,1316,1,5,1,5,1316,0,0,1316,0,0,2,0,3,1,4,6,6,1,4,1,2005.0,0,2,397,3,3,2,100,0,0,23,0,0,0,4,1,0,10,2006,6,5,169990,12.043500773454495,2632,1,0,2.0
924,120,3,50.0,8012,1,1,3,3,0,4,0,20,2,2,4,2,6,5,1993,1994,1,1,9,10,2,0.0,4,3,2,4,3,3,3,165,2,841,598,1604,1,5,1,5,1617,0,0,1617,1,0,2,0,2,1,4,5,6,1,2,1,1993.0,2,2,533,3,3,2,0,69,0,0,0,0,0,4,1,0,7,2008,8,4,193000,12.170450649220749,3221,15,14,3.0
925,20,3,79.0,10240,1,1,3,3,0,4,0,14,2,2,0,2,6,6,1980,1980,1,1,9,10,1,157.0,3,4,1,4,3,3,1,625,3,1061,0,1686,1,3,1,5,1686,0,0,1686,1,0,2,0,3,1,3,7,6,1,3,1,1980.0,3,2,612,3,3,2,384,131,0,0,0,0,0,4,1,0,5,2006,8,4,207500,12.242891437918386,3372,26,26,3.0
